ensembl_id	hgnc_symbol	tissue	value
ENSG00000013293	SLC7A14	Brain_Cortex	concordance
ENSG00000013293	SLC7A14	Pituitary	concordance
ENSG00000013293	SLC7A14	Pituitary	concordance
ENSG00000013297	CLDN11	Brain_Cerebellum	discordance_prt_high
ENSG00000013297	CLDN11	Brain_Cortex	concordance
ENSG00000013297	CLDN11	Ovary	concordance
ENSG00000013297	CLDN11	Testis	concordance
ENSG00000013375	PGM3	Pancreas	concordance
ENSG00000013375	PGM3	Pancreas	concordance
ENSG00000013523	ANGEL1	Muscle_Skeletal	discordance_prt_high
ENSG00000013523	ANGEL1	Testis	discordance_rna_high
ENSG00000013563	DNASE1L1	Heart_Ventricle	discordance_rna_high
ENSG00000013563	DNASE1L1	Heart_Ventricle	discordance_rna_high
ENSG00000013563	DNASE1L1	Muscle_Skeletal	concordance
ENSG00000013563	DNASE1L1	Muscle_Skeletal	concordance
ENSG00000013583	HEBP1	Liver	discordance_prt_high
ENSG00000013588	GPRC5A	Lung	discordance_prt_high
ENSG00000013588	GPRC5A	Lung	discordance_prt_high
ENSG00000013588	GPRC5A	Thyroid	discordance_prt_high
ENSG00000013588	GPRC5A	Thyroid	discordance_prt_high
ENSG00000013810	TACC3	Testis	concordance
ENSG00000013810	TACC3	Testis	concordance
ENSG00000014123	UFL1	Liver	discordance_prt_high
ENSG00000014123	UFL1	Pancreas	discordance_prt_high
ENSG00000014123	UFL1	Pituitary	discordance_prt_high
ENSG00000014123	UFL1	Stomach	discordance_prt_high
ENSG00000014216	CAPN1	Esophagus_Mucosa	discordance_rna_high
ENSG00000014216	CAPN1	Esophagus_Mucosa	discordance_rna_high
ENSG00000014257	ACPP	Prostate	concordance
ENSG00000014641	MDH1	Brain_Cortex	discordance_prt_high
ENSG00000014641	MDH1	Colon_Sigmoid	discordance_prt_high
ENSG00000014641	MDH1	Esophagus_Muscle	discordance_prt_high
ENSG00000014641	MDH1	Heart_Atrial	concordance
ENSG00000014641	MDH1	Heart_Ventricle	concordance
ENSG00000014641	MDH1	Muscle_Skeletal	discordance_prt_high
ENSG00000014824	SLC30A9	Brain_Cerebellum	discordance_prt_high
ENSG00000014824	SLC30A9	Brain_Cortex	discordance_prt_high
ENSG00000014824	SLC30A9	Heart_Atrial	concordance
ENSG00000014824	SLC30A9	Heart_Ventricle	concordance
ENSG00000014824	SLC30A9	Pituitary	concordance
ENSG00000014919	COX15	Heart_Ventricle	discordance_prt_high
ENSG00000015153	YAF2	Heart_Atrial	discordance_rna_high
ENSG00000015153	YAF2	Heart_Ventricle	discordance_rna_high
ENSG00000015153	YAF2	Muscle_Skeletal	discordance_rna_high
ENSG00000015285	WAS	Lung	discordance_rna_high
ENSG00000015285	WAS	Nerve_Tibial	discordance_rna_high
ENSG00000015285	WAS	Spleen	concordance
ENSG00000015413	DPEP1	Pancreas	concordance
ENSG00000015413	DPEP1	Pancreas	concordance
ENSG00000015413	DPEP1	Small_Intestine	discordance_prt_high
ENSG00000015413	DPEP1	Small_Intestine	discordance_prt_high
ENSG00000015413	DPEP1	Testis	concordance
ENSG00000015413	DPEP1	Testis	concordance
ENSG00000015475	BID	Brain_Cerebellum	discordance_rna_high
ENSG00000015475	BID	Brain_Cerebellum	discordance_rna_high
ENSG00000015479	MATR3	Brain_Cerebellum	concordance
ENSG00000015479	MATR3	Brain_Cerebellum	concordance
ENSG00000015479	MATR3	Ovary	concordance
ENSG00000015479	MATR3	Ovary	concordance
ENSG00000015676	NUDCD3	Brain_Cerebellum	discordance_rna_high
ENSG00000015676	NUDCD3	Brain_Cortex	concordance
ENSG00000015676	NUDCD3	Esophagus_Muscle	discordance_rna_high
ENSG00000015676	NUDCD3	Heart_Ventricle	discordance_rna_high
ENSG00000015676	NUDCD3	Muscle_Skeletal	discordance_rna_high
ENSG00000016490	CLCA1	Colon_Transverse	concordance
ENSG00000016490	CLCA1	Small_Intestine	concordance
ENSG00000016602	CLCA4	Colon_Transverse	discordance_prt_high
ENSG00000016602	CLCA4	Esophagus_Mucosa	concordance
ENSG00000016602	CLCA4	Minor_Salivary	concordance
ENSG00000016864	GLT8D1	Pituitary	concordance
ENSG00000016864	GLT8D1	Pituitary	concordance
ENSG00000017797	RALBP1	Brain_Cortex	discordance_prt_high
ENSG00000017797	RALBP1	Brain_Cortex	discordance_prt_high
ENSG00000017797	RALBP1	Esophagus_Mucosa	discordance_rna_high
ENSG00000017797	RALBP1	Esophagus_Mucosa	discordance_rna_high
ENSG00000017797	RALBP1	Skin_Unexpo	discordance_rna_high
ENSG00000017797	RALBP1	Skin_Unexpo	discordance_rna_high
ENSG00000017797	RALBP1	Skin_SunExpo	discordance_rna_high
ENSG00000017797	RALBP1	Skin_SunExpo	discordance_rna_high
ENSG00000018189	RUFY3	Brain_Cerebellum	discordance_prt_high
ENSG00000018189	RUFY3	Brain_Cortex	discordance_prt_high
ENSG00000018189	RUFY3	Nerve_Tibial	discordance_prt_high
ENSG00000018189	RUFY3	Pituitary	discordance_prt_high
ENSG00000018189	RUFY3	Testis	discordance_prt_high
ENSG00000018236	CNTN1	Brain_Cerebellum	discordance_prt_high
ENSG00000018236	CNTN1	Brain_Cerebellum	discordance_prt_high
ENSG00000018236	CNTN1	Brain_Cortex	discordance_prt_high
ENSG00000018236	CNTN1	Brain_Cortex	discordance_prt_high
ENSG00000018236	CNTN1	GE_junction	discordance_prt_high
ENSG00000018236	CNTN1	GE_junction	discordance_prt_high
ENSG00000018236	CNTN1	Nerve_Tibial	discordance_prt_high
ENSG00000018236	CNTN1	Nerve_Tibial	discordance_prt_high
ENSG00000018510	AGPS	Testis	discordance_prt_high
ENSG00000018699	TTC27	Minor_Salivary	discordance_prt_high
ENSG00000018699	TTC27	Testis	discordance_rna_high
ENSG00000019102	VSIG2	Lung	discordance_rna_high
ENSG00000019102	VSIG2	Stomach	concordance
ENSG00000019102	VSIG2	Thyroid	discordance_rna_high
ENSG00000019169	MARCO	Muscle_Skeletal	discordance_prt_high
ENSG00000019582	CD74	Spleen	discordance_prt_high
ENSG00000019991	HGF	Artery_Coronary	discordance_prt_high
ENSG00000020129	NCDN	Brain_Cerebellum	concordance
ENSG00000020129	NCDN	Brain_Cortex	concordance
ENSG00000020426	MNAT1	Muscle_Skeletal	discordance_rna_high
ENSG00000020922	MRE11A	Skin_Unexpo	discordance_rna_high
ENSG00000020922	MRE11A	Skin_Unexpo	discordance_rna_high
ENSG00000021300	PLEKHB1	Brain_Cortex	concordance
ENSG00000021355	SERPINB1	Esophagus_Mucosa	concordance
ENSG00000021355	SERPINB1	Esophagus_Mucosa	concordance
ENSG00000021355	SERPINB1	Lung	discordance_prt_high
ENSG00000021355	SERPINB1	Lung	discordance_prt_high
ENSG00000021355	SERPINB1	Minor_Salivary	concordance
ENSG00000021355	SERPINB1	Minor_Salivary	concordance
ENSG00000021355	SERPINB1	Pancreas	concordance
ENSG00000021355	SERPINB1	Pancreas	concordance
ENSG00000021355	SERPINB1	Small_Intestine	discordance_prt_high
ENSG00000021355	SERPINB1	Small_Intestine	discordance_prt_high
ENSG00000021355	SERPINB1	Spleen	discordance_prt_high
ENSG00000021355	SERPINB1	Spleen	discordance_prt_high
ENSG00000021355	SERPINB1	Stomach	discordance_prt_high
ENSG00000021355	SERPINB1	Stomach	discordance_prt_high
ENSG00000021461	CYP3A43	Adrenal_Gland	discordance_prt_high
ENSG00000021488	SLC7A9	Liver	discordance_rna_high
ENSG00000021488	SLC7A9	Liver	discordance_rna_high
ENSG00000021488	SLC7A9	Small_Intestine	concordance
ENSG00000021488	SLC7A9	Small_Intestine	concordance
ENSG00000021574	SPAST	Brain_Cerebellum	discordance_rna_high
ENSG00000021574	SPAST	Brain_Cortex	concordance
ENSG00000021645	NRXN3	Brain_Cortex	discordance_prt_high
ENSG00000021645	NRXN3	Brain_Cortex	discordance_prt_high
ENSG00000021776	AQR	Esophagus_Mucosa	discordance_rna_high
ENSG00000021826	CPS1	Liver	concordance
ENSG00000021826	CPS1	Small_Intestine	concordance
ENSG00000021826	CPS1	Testis	discordance_rna_high
ENSG00000021852	C8B	Liver	discordance_rna_high
ENSG00000022355	GABRA1	Brain_Cerebellum	concordance
ENSG00000022355	GABRA1	Brain_Cerebellum	concordance
ENSG00000022355	GABRA1	Brain_Cortex	concordance
ENSG00000022355	GABRA1	Brain_Cortex	concordance
ENSG00000023171	GRAMD1B	Adrenal_Gland	concordance
ENSG00000023171	GRAMD1B	Artery_Coronary	discordance_prt_high
ENSG00000023171	GRAMD1B	Artery_Tibial	discordance_prt_high
ENSG00000023171	GRAMD1B	Brain_Cerebellum	discordance_rna_high
ENSG00000023171	GRAMD1B	Brain_Cortex	concordance
ENSG00000023171	GRAMD1B	Nerve_Tibial	discordance_rna_high
ENSG00000023171	GRAMD1B	Pituitary	discordance_rna_high
ENSG00000023171	GRAMD1B	Testis	discordance_rna_high
ENSG00000023228	NDUFS1	Brain_Cerebellum	discordance_prt_high
ENSG00000023228	NDUFS1	Brain_Cerebellum	discordance_prt_high
ENSG00000023228	NDUFS1	Brain_Cortex	discordance_prt_high
ENSG00000023228	NDUFS1	Brain_Cortex	discordance_prt_high
ENSG00000023228	NDUFS1	Heart_Atrial	concordance
ENSG00000023228	NDUFS1	Heart_Atrial	concordance
ENSG00000023228	NDUFS1	Heart_Ventricle	concordance
ENSG00000023228	NDUFS1	Heart_Ventricle	concordance
ENSG00000023228	NDUFS1	Muscle_Skeletal	concordance
ENSG00000023228	NDUFS1	Muscle_Skeletal	concordance
ENSG00000023228	NDUFS1	Stomach	discordance_prt_high
ENSG00000023228	NDUFS1	Stomach	discordance_prt_high
ENSG00000023287	RB1CC1	Brain_Cortex	concordance
ENSG00000023287	RB1CC1	Brain_Cortex	concordance
ENSG00000023287	RB1CC1	Brain_Cortex	concordance
ENSG00000023330	ALAS1	Adrenal_Gland	concordance
ENSG00000023330	ALAS1	Adrenal_Gland	concordance
ENSG00000023330	ALAS1	Adrenal_Gland	concordance
ENSG00000023330	ALAS1	Brain_Cerebellum	discordance_rna_high
ENSG00000023330	ALAS1	Brain_Cerebellum	discordance_rna_high
ENSG00000023330	ALAS1	Brain_Cerebellum	discordance_rna_high
ENSG00000023330	ALAS1	Heart_Atrial	discordance_rna_high
ENSG00000023330	ALAS1	Heart_Atrial	discordance_rna_high
ENSG00000023330	ALAS1	Heart_Atrial	discordance_rna_high
ENSG00000023330	ALAS1	Heart_Ventricle	discordance_rna_high
ENSG00000023330	ALAS1	Heart_Ventricle	discordance_rna_high
ENSG00000023330	ALAS1	Heart_Ventricle	discordance_rna_high
ENSG00000023330	ALAS1	Liver	concordance
ENSG00000023330	ALAS1	Liver	concordance
ENSG00000023330	ALAS1	Liver	concordance
ENSG00000023572	GLRX2	Heart_Atrial	discordance_prt_high
ENSG00000023839	ABCC2	Liver	concordance
ENSG00000023902	PLEKHO1	Artery_Coronary	discordance_prt_high
ENSG00000023902	PLEKHO1	Colon_Sigmoid	discordance_prt_high
ENSG00000023902	PLEKHO1	GE_junction	discordance_prt_high
ENSG00000023902	PLEKHO1	Esophagus_Muscle	discordance_prt_high
ENSG00000025039	RRAGD	Heart_Atrial	concordance
ENSG00000025039	RRAGD	Muscle_Skeletal	concordance
ENSG00000025423	HSD17B6	Liver	concordance
ENSG00000025423	HSD17B6	Liver	concordance
ENSG00000025423	HSD17B6	Testis	discordance_prt_high
ENSG00000025423	HSD17B6	Testis	discordance_prt_high
ENSG00000025772	TOMM34	Pituitary	discordance_prt_high
ENSG00000025772	TOMM34	Testis	concordance
ENSG00000025796	SEC63	Adrenal_Gland	discordance_prt_high
ENSG00000025796	SEC63	Liver	discordance_prt_high
ENSG00000025796	SEC63	Pancreas	concordance
ENSG00000025796	SEC63	Stomach	discordance_prt_high
ENSG00000025796	SEC63	Testis	discordance_prt_high
ENSG00000026297	RNASET2	Thyroid	discordance_prt_high
ENSG00000026950	BTN3A1	Lung	discordance_prt_high
ENSG00000026950	BTN3A1	Lung	discordance_prt_high
ENSG00000026950	BTN3A1	Spleen	discordance_prt_high
ENSG00000026950	BTN3A1	Spleen	discordance_prt_high
ENSG00000027001	MIPEP	Heart_Ventricle	discordance_prt_high
ENSG00000027697	IFNGR1	Artery_Coronary	discordance_prt_high
ENSG00000028116	VRK2	Esophagus_Mucosa	discordance_rna_high
ENSG00000028116	VRK2	Esophagus_Mucosa	discordance_rna_high
ENSG00000028310	BRD9	Brain_Cerebellum	discordance_prt_high
ENSG00000028310	BRD9	Skin_Unexpo	discordance_rna_high
ENSG00000028528	SNX1	Thyroid	discordance_rna_high
ENSG00000029534	ANK1	Brain_Cerebellum	discordance_rna_high
ENSG00000029534	ANK1	Heart_Atrial	discordance_rna_high
ENSG00000029534	ANK1	Heart_Ventricle	discordance_rna_high
ENSG00000029534	ANK1	Muscle_Skeletal	discordance_rna_high
ENSG00000029639	TFB1M	Liver	discordance_prt_high
ENSG00000029639	TFB1M	Testis	discordance_rna_high
ENSG00000029725	RABEP1	Brain_Cortex	discordance_prt_high
ENSG00000031698	SARS	Brain_Cortex	discordance_prt_high
ENSG00000031698	SARS	Esophagus_Mucosa	discordance_rna_high
ENSG00000031698	SARS	Esophagus_Muscle	discordance_rna_high
ENSG00000031698	SARS	Liver	discordance_prt_high
ENSG00000031698	SARS	Pancreas	discordance_prt_high
ENSG00000031823	RANBP3	Breast	discordance_prt_high
ENSG00000032389	TSSC1	Artery_Coronary	discordance_prt_high
ENSG00000032389	TSSC1	Brain_Cerebellum	concordance
ENSG00000032389	TSSC1	Brain_Cortex	concordance
ENSG00000032389	TSSC1	Pituitary	discordance_rna_high
ENSG00000032742	IFT88	Testis	discordance_rna_high
ENSG00000032742	IFT88	Testis	discordance_rna_high
ENSG00000033011	ALG1	Liver	discordance_rna_high
ENSG00000033011	ALG1	Pancreas	concordance
ENSG00000033011	ALG1	Testis	discordance_rna_high
ENSG00000033050	ABCF2	Esophagus_Muscle	discordance_rna_high
ENSG00000033050	ABCF2	Esophagus_Muscle	discordance_rna_high
ENSG00000033178	UBA6	Minor_Salivary	discordance_rna_high
ENSG00000033178	UBA6	Vagina	discordance_rna_high
ENSG00000033327	GAB2	Pituitary	discordance_prt_high
ENSG00000033627	ATP6V0A1	Brain_Cerebellum	concordance
ENSG00000033627	ATP6V0A1	Brain_Cerebellum	concordance
ENSG00000033627	ATP6V0A1	Brain_Cortex	concordance
ENSG00000033627	ATP6V0A1	Brain_Cortex	concordance
ENSG00000033627	ATP6V0A1	Pituitary	concordance
ENSG00000033627	ATP6V0A1	Pituitary	concordance
ENSG00000034053	APBA2	Brain_Cortex	concordance
ENSG00000034053	APBA2	Brain_Cortex	concordance
ENSG00000034053	APBA2	Brain_Cortex	concordance
ENSG00000034053	APBA2	Brain_Cortex	concordance
ENSG00000034152	MAP2K3	Muscle_Skeletal	discordance_prt_high
ENSG00000034533	ASTE1	Pancreas	discordance_prt_high
ENSG00000034533	ASTE1	Pancreas	discordance_prt_high
ENSG00000034533	ASTE1	Pancreas	discordance_prt_high
ENSG00000034693	PEX3	Adrenal_Gland	discordance_rna_high
ENSG00000034693	PEX3	Brain_Cortex	discordance_prt_high
ENSG00000034693	PEX3	Heart_Ventricle	discordance_rna_high
ENSG00000034713	GABARAPL2	Brain_Cerebellum	discordance_prt_high
ENSG00000034713	GABARAPL2	Brain_Cortex	discordance_prt_high
ENSG00000034713	GABARAPL2	Muscle_Skeletal	discordance_prt_high
ENSG00000035115	SH3YL1	Pancreas	discordance_rna_high
ENSG00000035141	FAM136A	Pancreas	discordance_rna_high
ENSG00000035403	VCL	Artery_Aorta	discordance_prt_high
ENSG00000035403	VCL	Artery_Coronary	discordance_prt_high
ENSG00000035403	VCL	Artery_Tibial	discordance_prt_high
ENSG00000035403	VCL	Colon_Sigmoid	discordance_prt_high
ENSG00000035403	VCL	GE_junction	discordance_prt_high
ENSG00000035403	VCL	Esophagus_Muscle	discordance_prt_high
ENSG00000035687	ADSS	Testis	discordance_rna_high
ENSG00000035862	TIMP2	Artery_Tibial	discordance_prt_high
ENSG00000035862	TIMP2	Breast	discordance_prt_high
ENSG00000035862	TIMP2	Pituitary	discordance_prt_high
ENSG00000035862	TIMP2	Skin_SunExpo	discordance_prt_high
ENSG00000035928	RFC1	Pancreas	concordance
ENSG00000035928	RFC1	Uterus	discordance_prt_high
ENSG00000036054	TBC1D23	Pancreas	discordance_prt_high
ENSG00000036257	CUL3	Brain_Cerebellum	discordance_prt_high
ENSG00000036257	CUL3	Brain_Cortex	discordance_prt_high
ENSG00000036257	CUL3	Muscle_Skeletal	concordance
ENSG00000036257	CUL3	Testis	concordance
ENSG00000036448	MYOM2	Brain_Cortex	discordance_rna_high
ENSG00000036448	MYOM2	Brain_Cortex	discordance_rna_high
ENSG00000036448	MYOM2	Heart_Atrial	concordance
ENSG00000036448	MYOM2	Heart_Atrial	concordance
ENSG00000036448	MYOM2	Heart_Ventricle	concordance
ENSG00000036448	MYOM2	Heart_Ventricle	concordance
ENSG00000036448	MYOM2	Muscle_Skeletal	concordance
ENSG00000036448	MYOM2	Muscle_Skeletal	concordance
ENSG00000036473	OTC	Liver	concordance
ENSG00000036473	OTC	Small_Intestine	discordance_prt_high
ENSG00000036828	CASR	Pancreas	discordance_rna_high
ENSG00000036828	CASR	Pancreas	discordance_rna_high
ENSG00000037241	RPL26L1	Adrenal_Gland	discordance_rna_high
ENSG00000037241	RPL26L1	Adrenal_Gland	discordance_rna_high
ENSG00000037241	RPL26L1	Esophagus_Mucosa	discordance_rna_high
ENSG00000037241	RPL26L1	Esophagus_Mucosa	discordance_rna_high
ENSG00000037241	RPL26L1	Liver	discordance_rna_high
ENSG00000037241	RPL26L1	Liver	discordance_rna_high
ENSG00000037280	FLT4	Spleen	discordance_rna_high
ENSG00000037474	NSUN2	Esophagus_Mucosa	discordance_rna_high
ENSG00000037474	NSUN2	Skin_Unexpo	discordance_rna_high
ENSG00000037637	FBXO42	Artery_Aorta	discordance_rna_high
ENSG00000037637	FBXO42	Artery_Aorta	discordance_rna_high
ENSG00000038274	MAT2B	Liver	discordance_prt_high
ENSG00000038358	EDC4	Minor_Salivary	discordance_rna_high
ENSG00000038382	TRIO	Brain_Cerebellum	discordance_prt_high
ENSG00000038382	TRIO	Brain_Cortex	discordance_prt_high
ENSG00000038427	VCAN	Artery_Aorta	concordance
ENSG00000038427	VCAN	Artery_Aorta	concordance
ENSG00000038427	VCAN	Artery_Coronary	discordance_prt_high
ENSG00000038427	VCAN	Artery_Coronary	discordance_prt_high
ENSG00000038427	VCAN	Artery_Tibial	concordance
ENSG00000038427	VCAN	Artery_Tibial	concordance
ENSG00000038532	CLEC16A	Brain_Cortex	discordance_prt_high
ENSG00000038532	CLEC16A	Testis	discordance_rna_high
ENSG00000039319	ZFYVE16	Brain_Cortex	discordance_rna_high
ENSG00000039319	ZFYVE16	Brain_Cortex	discordance_rna_high
ENSG00000039319	ZFYVE16	Brain_Cortex	discordance_rna_high
ENSG00000039319	ZFYVE16	Heart_Ventricle	discordance_rna_high
ENSG00000039319	ZFYVE16	Heart_Ventricle	discordance_rna_high
ENSG00000039319	ZFYVE16	Heart_Ventricle	discordance_rna_high
ENSG00000039537	C6	Artery_Aorta	discordance_prt_high
ENSG00000039537	C6	Artery_Aorta	discordance_prt_high
ENSG00000039537	C6	Heart_Atrial	discordance_rna_high
ENSG00000039537	C6	Heart_Atrial	discordance_rna_high
ENSG00000039537	C6	Liver	discordance_rna_high
ENSG00000039537	C6	Liver	discordance_rna_high
ENSG00000040341	STAU2	Heart_Atrial	concordance
ENSG00000040341	STAU2	Heart_Atrial	concordance
ENSG00000040341	STAU2	Heart_Atrial	concordance
ENSG00000040341	STAU2	Heart_Atrial	concordance
ENSG00000040341	STAU2	Heart_Ventricle	concordance
ENSG00000040341	STAU2	Heart_Ventricle	concordance
ENSG00000040341	STAU2	Heart_Ventricle	concordance
ENSG00000040341	STAU2	Heart_Ventricle	concordance
ENSG00000040341	STAU2	Muscle_Skeletal	concordance
ENSG00000040341	STAU2	Muscle_Skeletal	concordance
ENSG00000040341	STAU2	Muscle_Skeletal	concordance
ENSG00000040341	STAU2	Muscle_Skeletal	concordance
ENSG00000040608	RTN4R	Breast	discordance_prt_high
ENSG00000040608	RTN4R	Colon_Sigmoid	discordance_prt_high
ENSG00000040633	PHF23	Esophagus_Mucosa	discordance_rna_high
ENSG00000040731	CDH10	Brain_Cerebellum	concordance
ENSG00000040731	CDH10	Brain_Cerebellum	concordance
ENSG00000040933	INPP4A	Brain_Cerebellum	concordance
ENSG00000040933	INPP4A	Brain_Cerebellum	concordance
ENSG00000040933	INPP4A	Brain_Cerebellum	concordance
ENSG00000040933	INPP4A	Brain_Cortex	discordance_prt_high
ENSG00000040933	INPP4A	Brain_Cortex	discordance_prt_high
ENSG00000040933	INPP4A	Brain_Cortex	discordance_prt_high
ENSG00000041982	TNC	Artery_Coronary	discordance_prt_high
ENSG00000041982	TNC	Artery_Coronary	discordance_prt_high
ENSG00000041982	TNC	Artery_Tibial	discordance_prt_high
ENSG00000041982	TNC	Artery_Tibial	discordance_prt_high
ENSG00000042088	TDP1	Heart_Ventricle	discordance_prt_high
ENSG00000042088	TDP1	Heart_Ventricle	discordance_prt_high
ENSG00000042088	TDP1	Heart_Ventricle	discordance_prt_high
ENSG00000042088	TDP1	Testis	discordance_rna_high
ENSG00000042088	TDP1	Testis	discordance_rna_high
ENSG00000042088	TDP1	Testis	discordance_rna_high
ENSG00000042753	AP2S1	Brain_Cerebellum	discordance_prt_high
ENSG00000042753	AP2S1	Brain_Cortex	discordance_prt_high
ENSG00000042813	ZPBP	Testis	concordance
ENSG00000042832	TG	Thyroid	concordance
ENSG00000042980	ADAM28	Stomach	discordance_prt_high
ENSG00000043093	DCUN1D1	Brain_Cortex	concordance
ENSG00000043093	DCUN1D1	Testis	discordance_rna_high
ENSG00000043462	LCP2	Spleen	concordance
ENSG00000043514	TRIT1	Muscle_Skeletal	discordance_prt_high
ENSG00000044090	CUL7	Pituitary	discordance_rna_high
ENSG00000044090	CUL7	Pituitary	discordance_rna_high
ENSG00000044446	PHKA2	Heart_Ventricle	concordance
ENSG00000044446	PHKA2	Liver	concordance
ENSG00000044574	HSPA5	Artery_Coronary	discordance_prt_high
ENSG00000044574	HSPA5	Heart_Atrial	discordance_prt_high
ENSG00000044574	HSPA5	Liver	discordance_prt_high
ENSG00000044574	HSPA5	Pancreas	discordance_prt_high
ENSG00000044574	HSPA5	Pituitary	discordance_prt_high
ENSG00000044574	HSPA5	Stomach	discordance_prt_high
ENSG00000044574	HSPA5	Thyroid	discordance_prt_high
ENSG00000046651	OFD1	Skin_Unexpo	discordance_prt_high
ENSG00000046653	GPM6B	Brain_Cerebellum	concordance
ENSG00000046653	GPM6B	Brain_Cortex	concordance
ENSG00000046653	GPM6B	Nerve_Tibial	concordance
ENSG00000047056	WDR37	Brain_Cerebellum	discordance_prt_high
ENSG00000047056	WDR37	Brain_Cerebellum	discordance_prt_high
ENSG00000047056	WDR37	Brain_Cortex	discordance_prt_high
ENSG00000047056	WDR37	Brain_Cortex	discordance_prt_high
ENSG00000047056	WDR37	Heart_Atrial	discordance_rna_high
ENSG00000047056	WDR37	Heart_Atrial	discordance_rna_high
ENSG00000047056	WDR37	Heart_Ventricle	discordance_rna_high
ENSG00000047056	WDR37	Heart_Ventricle	discordance_rna_high
ENSG00000047056	WDR37	Spleen	discordance_rna_high
ENSG00000047056	WDR37	Spleen	discordance_rna_high
ENSG00000047249	ATP6V1H	Brain_Cerebellum	discordance_prt_high
ENSG00000047249	ATP6V1H	Brain_Cerebellum	discordance_prt_high
ENSG00000047249	ATP6V1H	Brain_Cortex	concordance
ENSG00000047249	ATP6V1H	Brain_Cortex	concordance
